time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18
277.9,3411.23,9078.52,3449.99,9509.62,7358.74,2802.27,5213.15,7271.12,9248.2,7151.37,9990.48,1468.25,6444.02,5005.74,3078.57,843.178,8997.37,2599.63
277.95,3412.62,9079.89,3451.38,9511.01,7360.13,2803.66,5214.54,7272.5,9249.59,7152.76,9991.88,1469.64,6445.41,5007.14,3079.96,844.566,8998.74,2601.02
278,3414.02,9081.27,3452.77,9512.4,7361.52,2805.05,5215.93,7273.89,9250.98,7154.15,9993.27,1471.03,6446.8,5008.54,3081.35,845.954,9000.11,2602.41
278.05,3415.41,9082.65,3454.16,9513.79,7362.91,2806.44,5217.32,7275.28,9252.37,7155.54,9994.66,1472.41,6448.2,5009.94,3082.74,847.342,9001.48,2603.8
278.1,3416.81,9084.03,3455.55,9515.18,7364.3,2807.83,5218.71,7276.67,9253.76,7156.92,9996.06,1473.8,6449.59,5011.34,3084.13,848.73,9002.86,2605.18
278.15,3418.2,9085.41,3456.94,9516.57,7365.69,2809.22,5220.1,7278.06,9255.15,7158.31,9997.45,1475.19,6450.98,5012.75,3085.52,850.118,9004.23,2606.57
278.2,3419.6,9086.79,3458.33,9517.96,7367.08,2810.61,5221.49,7279.45,9256.54,7159.7,9998.84,1476.58,6452.38,5014.15,3086.91,851.506,9005.6,2607.96
278.25,3420.99,9088.16,3459.71,9519.35,7368.47,2812,5222.88,7280.84,9257.93,7161.09,0.236614,1477.97,6453.77,5015.55,3088.3,852.895,9006.97,2609.34
278.3,3422.38,9089.54,3461.1,9520.73,7369.86,2813.39,5224.27,7282.23,9259.31,7162.48,1.63009,1479.36,6455.17,5016.95,3089.68,854.283,9008.34,2610.73
278.35,3423.78,9090.92,3462.49,9522.12,7371.25,2814.78,5225.67,7283.62,9260.7,7163.87,3.02356,1480.74,6456.56,5018.36,3091.07,855.671,9009.72,2612.12
278.4,3425.17,9092.3,3463.88,9523.51,7372.63,2816.17,5227.06,7285.01,9262.09,7165.26,4.41703,1482.13,6457.95,5019.76,3092.46,857.059,9011.09,2613.5
278.45,3426.57,9093.68,3465.27,9524.9,7374.02,2817.56,5228.45,7286.4,9263.48,7166.65,5.8105,1483.52,6459.35,5021.16,3093.85,858.447,9012.46,2614.89
278.5,3427.96,9095.06,3466.66,9526.29,7375.41,2818.95,5229.84,7287.79,9264.87,7168.04,7.20397,1484.91,6460.74,5022.56,3095.24,859.835,9013.83,2616.28
278.55,3429.36,9096.43,3468.05,9527.68,7376.8,2820.34,5231.23,7289.18,9266.26,7169.42,8.59745,1486.3,6462.13,5023.96,3096.63,861.223,9015.21,2617.67
278.6,3430.75,9097.81,3469.44,9529.07,7378.19,2821.74,5232.62,7290.57,9267.65,7170.81,9.99092,1487.68,6463.53,5025.37,3098.02,862.612,9016.58,2619.05
278.65,3432.15,9099.19,3470.83,9530.46,7379.58,2823.13,5234.01,7291.96,9269.04,7172.2,11.3844,1489.07,6464.92,5026.77,3099.41,864,9017.95,2620.44
278.7,3433.54,9100.57,3472.21,9531.85,7380.97,2824.52,5235.4,7293.35,9270.43,7173.59,12.7779,1490.46,6466.31,5028.17,3100.8,865.388,9019.32,2621.83
278.75,3434.93,9101.95,3473.6,9533.24,7382.36,2825.91,5236.79,7294.74,9271.81,7174.98,14.1713,1491.85,6467.71,5029.57,3102.18,866.776,9020.69,2623.21
278.8,3436.33,9103.32,3474.99,9534.62,7383.75,2827.3,5238.18,7296.13,9273.2,7176.37,15.5648,1493.24,6469.1,5030.98,3103.57,868.164,9022.07,2624.6
278.85,3437.72,9104.7,3476.38,9536.01,7385.14,2828.69,5239.57,7297.52,9274.59,7177.76,16.9583,1494.62,6470.49,5032.38,3104.96,869.552,9023.44,2625.99
278.9,3439.12,9106.08,3477.77,9537.4,7386.52,2830.08,5240.96,7298.91,9275.98,7179.15,18.3518,1496.01,6471.89,5033.78,3106.35,870.94,9024.81,2627.38
278.95,3440.51,9107.46,3479.16,9538.79,7387.91,2831.47,5242.35,7300.29,9277.37,7180.54,19.7452,1497.4,6473.28,5035.18,3107.74,872.328,9026.18,2628.76
279,3441.91,9108.84,3480.55,9540.18,7389.3,2832.86,5243.74,7301.68,9278.76,7181.92,21.1387,1498.79,6474.68,5036.58,3109.13,873.717,9027.56,2630.15
279.05,3443.3,9110.22,3481.94,9541.57,7390.69,2834.25,5245.13,7303.07,9280.15,7183.31,22.5322,1500.18,6476.07,5037.99,3110.52,875.105,9028.93,2631.54
279.1,3444.7,9111.59,3483.33,9542.96,7392.08,2835.64,5246.52,7304.46,9281.54,7184.7,23.9257,1501.56,6477.46,5039.39,3111.91,876.493,9030.3,2632.92
279.15,3446.09,9112.97,3484.71,9544.35,7393.47,2837.03,5247.91,7305.85,9282.93,7186.09,25.3191,1502.95,6478.86,5040.79,3113.3,877.881,9031.67,2634.31
279.2,3447.48,9114.35,3486.1,9545.74,7394.86,2838.42,5249.3,7307.24,9284.31,7187.48,26.7126,1504.34,6480.25,5042.19,3114.68,879.269,9033.05,2635.7
279.25,3448.88,9115.73,3487.49,9547.12,7396.25,2839.81,5250.69,7308.63,9285.7,7188.87,28.1061,1505.73,6481.64,5043.59,3116.07,880.657,9034.42,2637.08
279.3,3450.27,9117.11,3488.88,9548.51,7397.64,2841.21,5252.09,7310.02,9287.09,7190.26,29.4996,1507.12,6483.04,5045,3117.46,882.045,9035.79,2638.47
279.35,3451.67,9118.49,3490.27,9549.9,7399.03,2842.6,5253.48,7311.41,9288.48,7191.65,30.893,1508.51,6484.43,5046.4,3118.85,883.434,9037.16,2639.86
279.4,3453.06,9119.86,3491.66,9551.29,7400.42,2843.99,5254.87,7312.8,9289.87,7193.04,32.2865,1509.89,6485.82,5047.8,3120.24,884.822,9038.53,2641.25
279.45,3454.46,9121.24,3493.05,9552.68,7401.8,2845.38,5256.26,7314.19,9291.26,7194.42,33.68,1511.28,6487.22,5049.2,3121.63,886.21,9039.91,2642.63
279.5,3455.85,9122.62,3494.44,9554.07,7403.19,2846.77,5257.65,7315.58,9292.65,7195.81,35.0735,1512.67,6488.61,5050.61,3123.02,887.598,9041.28,2644.02
279.55,3457.25,9124,3495.83,9555.46,7404.58,2848.16,5259.04,7316.97,9294.04,7197.2,36.4669,1514.06,6490,5052.01,3124.41,888.986,9042.65,2645.41
279.6,3458.64,9125.38,3497.21,9556.85,7405.97,2849.55,5260.43,7318.36,9295.43,7198.59,37.8604,1515.45,6491.4,5053.41,3125.8,890.374,9044.02,2646.79
279.65,3460.04,9126.76,3498.6,9558.24,7407.36,2850.94,5261.82,7319.75,9296.81,7199.98,39.2539,1516.83,6492.79,5054.81,3127.18,891.762,9045.4,2648.18
279.7,3461.43,9128.13,3499.99,9559.62,7408.75,2852.33,5263.21,7321.14,9298.2,7201.37,40.6474,1518.22,6494.19,5056.21,3128.57,893.151,9046.77,2649.57
279.75,3462.82,9129.51,3501.38,9561.01,7410.14,2853.72,5264.6,7322.53,9299.59,7202.76,42.0408,1519.61,6495.58,5057.62,3129.96,894.539,9048.14,2650.95
279.8,3464.22,9130.89,3502.77,9562.4,7411.53,2855.11,5265.99,7323.92,9300.98,7204.15,43.4343,1521,6496.97,5059.02,3131.35,895.927,9049.51,2652.34
279.85,3465.61,9132.27,3504.16,9563.79,7412.92,2856.5,5267.38,7325.31,9302.37,7205.54,44.8278,1522.39,6498.37,5060.42,3132.74,897.315,9050.88,2653.73
279.9,3467.01,9133.65,3505.55,9565.18,7414.31,2857.89,5268.77,7326.7,9303.76,7206.92,46.2213,1523.77,6499.76,5061.82,3134.13,898.703,9052.26,2655.12
279.95,3468.4,9135.02,3506.94,9566.57,7415.69,2859.28,5270.16,7328.09,9305.15,7208.31,47.6148,1525.16,6501.15,5063.23,3135.52,900.091,9053.63,2656.5
280,3469.8,9136.4,3508.33,9567.96,7417.08,2860.67,5271.55,7329.47,9306.54,7209.7,49.0082,1526.55,6502.55,5064.63,3136.91,901.479,9055,2657.89
280.05,3471.19,9137.78,3509.71,9569.35,7418.47,2862.07,5272.94,7330.86,9307.93,7211.09,50.4017,1527.94,6503.94,5066.03,3138.3,902.868,9056.37,2659.28
280.1,3472.59,9139.16,3511.1,9570.74,7419.86,2863.46,5274.33,7332.25,9309.31,7212.48,51.7952,1529.33,6505.33,5067.43,3139.68,904.256,9057.75,2660.66
280.15,3473.98,9140.54,3512.49,9572.12,7421.25,2864.85,5275.72,7333.64,9310.7,7213.87,53.1887,1530.72,6506.73,5068.83,3141.07,905.644,9059.12,2662.05
280.2,3475.37,9141.92,3513.88,9573.51,7422.64,2866.24,5277.12,7335.03,9312.09,7215.26,54.5821,1532.1,6508.12,5070.24,3142.46,907.032,9060.49,2663.44
280.25,3476.77,9143.29,3515.27,9574.9,7424.03,2867.63,5278.51,7336.42,9313.48,7216.65,55.9756,1533.49,6509.51,5071.64,3143.85,908.42,9061.86,2664.82
280.3,3478.16,9144.67,3516.66,9576.29,7425.42,2869.02,5279.9,7337.81,9314.87,7218.04,57.3691,1534.88,6510.91,5073.04,3145.24,909.808,9063.24,2666.21
280.35,3479.56,9146.05,3518.05,9577.68,7426.81,2870.41,5281.29,7339.2,9316.26,7219.42,58.7626,1536.27,6512.3,5074.44,3146.63,911.196,9064.61,2667.6
280.4,3480.95,9147.43,3519.44,9579.07,7428.2,2871.8,5282.68,7340.59,9317.65,7220.81,60.1561,1537.66,6513.69,5075.85,3148.02,912.584,9065.98,2668.99
280.45,3482.35,9148.81,3520.83,9580.46,7429.58,2873.19,5284.07,7341.98,9319.04,7222.2,61.5495,1539.04,6515.09,5077.25,3149.41,913.973,9067.35,2670.37
280.5,3483.74,9150.19,3522.21,9581.85,7430.97,2874.58,5285.46,7343.37,9320.43,7223.59,62.943,1540.43,6516.48,5078.65,3150.8,915.361,9068.72,2671.76
280.55,3485.14,9151.56,3523.6,9583.24,7432.36,2875.97,5286.85,7344.76,9321.81,7224.98,64.3365,1541.82,6517.88,5080.05,3152.18,916.749,9070.1,2673.15
280.6,3486.53,9152.94,3524.99,9584.63,7433.75,2877.36,5288.24,7346.15,9323.2,7226.37,65.73,1543.21,6519.27,5081.45,3153.57,918.137,9071.47,2674.53
280.65,3487.92,9154.32,3526.38,9586.01,7435.14,2878.75,5289.63,7347.54,9324.59,7227.76,67.1235,1544.6,6520.66,5082.86,3154.96,919.525,9072.84,2675.92
280.7,3489.32,9155.7,3527.77,9587.4,7436.53,2880.14,5291.02,7348.93,9325.98,7229.15,68.5169,1545.98,6522.06,5084.26,3156.35,920.913,9074.21,2677.31
280.75,3490.71,9157.08,3529.16,9588.79,7437.92,2881.54,5292.41,7350.32,9327.37,7230.54,69.9104,1547.37,6523.45,5085.66,3157.74,922.301,9075.59,2678.69
280.8,3492.11,9158.46,3530.55,9590.18,7439.31,2882.93,5293.8,7351.71,9328.76,7231.92,71.3039,1548.76,6524.84,5087.06,3159.13,923.69,9076.96,2680.08
280.85,3493.5,9159.83,3531.94,9591.57,7440.7,2884.32,5295.19,7353.1,9330.15,7233.31,72.6974,1550.15,6526.24,5088.47,3160.52,925.078,9078.33,2681.47
280.9,3494.9,9161.21,3533.33,9592.96,7442.09,2885.71,5296.58,7354.49,9331.54,7234.7,74.0909,1551.54,6527.63,5089.87,3161.91,926.466,9079.7,2682.86
280.95,3496.29,9162.59,3534.71,9594.35,7443.47,2887.1,5297.97,7355.88,9332.93,7236.09,75.4843,1552.93,6529.02,5091.27,3163.3,927.854,9081.08,2684.24
281,3497.69,9163.97,3536.1,9595.74,7444.86,2888.49,5299.36,7357.26,9334.31,7237.48,76.8778,1554.31,6530.42,5092.67,3164.68,929.242,9082.45,2685.63
281.05,3499.08,9165.35,3537.49,9597.13,7446.25,2889.88,5300.75,7358.65,9335.7,7238.87,78.2713,1555.7,6531.81,5094.07,3166.07,930.63,9083.82,2687.02
281.1,3500.47,9166.73,3538.88,9598.51,7447.64,2891.27,5302.15,7360.04,9337.09,7240.26,79.6648,1557.09,6533.2,5095.48,3167.46,932.018,9085.19,2688.4
281.15,3501.87,9168.1,3540.27,9599.9,7449.03,2892.66,5303.54,7361.43,9338.48,7241.65,81.0583,1558.48,6534.6,5096.88,3168.85,933.406,9086.56,2689.79
281.2,3503.26,9169.48,3541.66,9601.29,7450.42,2894.05,5304.93,7362.82,9339.87,7243.04,82.4518,1559.87,6535.99,5098.28,3170.24,934.795,9087.94,2691.18
281.25,3504.66,9170.86,3543.05,9602.68,7451.81,2895.44,5306.32,7364.21,9341.26,7244.42,83.8452,1561.25,6537.39,5099.68,3171.63,936.183,9089.31,2692.56
281.3,3506.05,9172.24,3544.44,9604.07,7453.2,2896.83,5307.71,7365.6,9342.65,7245.81,85.2387,1562.64,6538.78,5101.09,3173.02,937.571,9090.68,2693.95
281.35,3507.45,9173.62,3545.83,9605.46,7454.59,2898.22,5309.1,7366.99,9344.04,7247.2,86.6322,1564.03,6540.17,5102.49,3174.41,938.959,9092.05,2695.34
281.4,3508.84,9175,3547.21,9606.85,7455.98,2899.61,5310.49,7368.38,9345.43,7248.59,88.0257,1565.42,6541.57,5103.89,3175.8,940.347,9093.43,2696.73
281.45,3510.24,9176.37,3548.6,9608.24,7457.36,2901,5311.88,7369.77,9346.81,7249.98,89.4192,1566.81,6542.96,5105.29,3177.18,941.735,9094.8,2698.11
281.5,3511.63,9177.75,3549.99,9609.63,7458.75,2902.4,5313.27,7371.16,9348.2,7251.37,90.8127,1568.19,6544.35,5106.69,3178.57,943.123,9096.17,2699.5
281.55,3513.02,9179.13,3551.38,9611.01,7460.14,2903.79,5314.66,7372.55,9349.59,7252.76,92.2061,1569.58,6545.75,5108.1,3179.96,944.512,9097.54,2700.89
281.6,3514.42,9180.51,3552.77,9612.4,7461.53,2905.18,5316.05,7373.94,9350.98,7254.15,93.5996,1570.97,6547.14,5109.5,3181.35,945.9,9098.92,2702.27
281.65,3515.81,9181.89,3554.16,9613.79,7462.92,2906.57,5317.44,7375.33,9352.37,7255.54,94.9931,1572.36,6548.53,5110.9,3182.74,947.288,9100.29,2703.66
281.7,3517.21,9183.27,3555.55,9615.18,7464.31,2907.96,5318.83,7376.72,9353.76,7256.92,96.3866,1573.75,6549.93,5112.3,3184.13,948.676,9101.66,2705.05
281.75,3518.6,9184.64,3556.94,9616.57,7465.7,2909.35,5320.22,7378.11,9355.15,7258.31,97.7801,1575.14,6551.32,5113.71,3185.52,950.064,9103.03,2706.43
281.8,3520,9186.02,3558.33,9617.96,7467.09,2910.74,5321.61,7379.5,9356.54,7259.7,99.1736,1576.52,6552.71,5115.11,3186.91,951.452,9104.41,2707.82
281.85,3521.39,9187.4,3559.71,9619.35,7468.48,2912.13,5323,7380.89,9357.93,7261.09,100.567,1577.91,6554.11,5116.51,3188.3,952.84,9105.78,2709.21
281.9,3522.79,9188.78,3561.1,9620.74,7469.87,2913.52,5324.39,7382.28,9359.31,7262.48,101.961,1579.3,6555.5,5117.91,3189.68,954.229,9107.15,2710.6
281.95,3524.18,9190.16,3562.49,9622.13,7471.25,2914.91,5325.78,7383.67,9360.7,7263.87,103.354,1580.69,6556.9,5119.31,3191.07,955.617,9108.52,2711.98
282,3525.57,9191.53,3563.88,9623.51,7472.64,2916.3,5327.18,7385.06,9362.09,7265.26,104.748,1582.08,6558.29,5120.72,3192.46,957.005,9109.9,2713.37
282.05,3526.97,9192.91,3565.27,9624.9,7474.03,2917.69,5328.57,7386.44,9363.48,7266.65,106.141,1583.46,6559.68,5122.12,3193.85,958.393,9111.27,2714.76
282.1,3528.36,9194.29,3566.66,9626.29,7475.42,2919.08,5329.96,7387.83,9364.87,7268.04,107.534,1584.85,6561.08,5123.52,3195.24,959.781,9112.64,2716.14
282.15,3529.76,9195.67,3568.05,9627.68,7476.81,2920.47,5331.35,7389.22,9366.26,7269.42,108.928,1586.24,6562.47,5124.92,3196.63,961.169,9114.01,2717.53
282.2,3531.15,9197.05,3569.44,9629.07,7478.2,2921.87,5332.74,7390.61,9367.65,7270.81,110.321,1587.63,6563.86,5126.33,3198.02,962.557,9115.38,2718.92
282.25,3532.55,9198.43,3570.83,9630.46,7479.59,2923.26,5334.13,7392,9369.04,7272.2,111.715,1589.02,6565.26,5127.73,3199.41,963.945,9116.76,2720.31
282.3,3533.94,9199.8,3572.21,9631.85,7480.98,2924.65,5335.52,7393.39,9370.43,7273.59,113.108,1590.4,6566.65,5129.13,3200.8,965.334,9118.13,2721.69
282.35,3535.33,9201.18,3573.6,9633.24,7482.37,2926.04,5336.91,7394.78,9371.81,7274.98,114.502,1591.79,6568.04,5130.53,3202.18,966.722,9119.5,2723.08
282.4,3536.73,9202.56,3574.99,9634.63,7483.76,2927.43,5338.3,7396.17,9373.2,7276.37,115.895,1593.18,6569.44,5131.93,3203.57,968.11,9120.87,2724.47
282.45,3538.12,9203.94,3576.38,9636.02,7485.15,2928.82,5339.69,7397.56,9374.59,7277.76,117.289,1594.57,6570.83,5133.34,3204.96,969.498,9122.25,2725.85
282.5,3539.52,9205.32,3577.77,9637.4,7486.53,2930.21,5341.08,7398.95,9375.98,7279.15,118.682,1595.96,6572.22,5134.74,3206.35,970.886,9123.62,2727.24
282.55,3540.91,9206.7,3579.16,9638.79,7487.92,2931.6,5342.47,7400.34,9377.37,7280.54,120.076,1597.35,6573.62,5136.14,3207.74,972.274,9124.99,2728.63
282.6,3542.31,9208.07,3580.55,9640.18,7489.31,2932.99,5343.86,7401.73,9378.76,7281.92,121.469,1598.73,6575.01,5137.54,3209.13,973.662,9126.36,2730.01
282.65,3543.7,9209.45,3581.94,9641.57,7490.7,2934.38,5345.25,7403.12,9380.15,7283.31,122.863,1600.12,6576.41,5138.94,3210.52,975.051,9127.74,2731.4
282.7,3545.1,9210.83,3583.33,9642.96,7492.09,2935.77,5346.64,7404.51,9381.54,7284.7,124.256,1601.51,6577.8,5140.35,3211.91,976.439,9129.11,2732.79
282.75,3546.49,9212.21,3584.71,9644.35,7493.48,2937.16,5348.03,7405.9,9382.93,7286.09,125.65,1602.9,6579.19,5141.75,3213.3,977.827,9130.48,2734.18
282.8,3547.88,9213.59,3586.1,9645.74,7494.87,2938.55,5349.42,7407.29,9384.31,7287.48,127.043,1604.29,6580.59,5143.15,3214.68,979.215,9131.85,2735.56
282.85,3549.28,9214.97,3587.49,9647.13,7496.26,2939.94,5350.81,7408.68,9385.7,7288.87,128.437,1605.67,6581.98,5144.55,3216.07,980.603,9133.23,2736.95
282.9,3550.67,9216.34,3588.88,9648.52,7497.65,2941.34,5352.2,7410.07,9387.09,7290.26,129.83,1607.06,6583.37,5145.96,3217.46,981.991,9134.6,2738.34
282.95,3552.07,9217.72,3590.27,9649.9,7499.04,2942.73,5353.6,7411.46,9388.48,7291.65,131.224,1608.45,6584.77,5147.36,3218.85,983.379,9135.97,2739.72
283,3553.46,9219.1,3591.66,9651.29,7500.42,2944.12,5354.99,7412.85,9389.87,7293.04,132.617,1609.84,6586.16,5148.76,3220.24,984.768,9137.34,2741.11
283.05,3554.86,9220.48,3593.05,9652.68,7501.81,2945.51,5356.38,7414.23,9391.26,7294.42,134.011,1611.23,6587.55,5150.16,3221.63,986.156,9138.72,2742.5
283.1,3556.25,9221.86,3594.44,9654.07,7503.2,2946.9,5357.77,7415.62,9392.65,7295.81,135.404,1612.61,6588.95,5151.56,3223.02,987.544,9140.09,2743.88
283.15,3557.65,9223.24,3595.83,9655.46,7504.59,2948.29,5359.16,7417.01,9394.04,7297.2,136.798,1614,6590.34,5152.97,3224.41,988.932,9141.46,2745.27
283.2,3559.04,9224.61,3597.21,9656.85,7505.98,2949.68,5360.55,7418.4,9395.43,7298.59,138.191,1615.39,6591.73,5154.37,3225.8,990.32,9142.83,2746.66
283.25,3560.43,9225.99,3598.6,9658.24,7507.37,2951.07,5361.94,7419.79,9396.81,7299.98,139.585,1616.78,6593.13,5155.77,3227.18,991.708,9144.21,2748.05
283.3,3561.83,9227.37,3599.99,9659.63,7508.76,2952.46,5363.33,7421.18,9398.2,7301.37,140.978,1618.17,6594.52,5157.17,3228.57,993.096,9145.58,2749.43
283.35,3563.22,9228.75,3601.38,9661.02,7510.15,2953.85,5364.72,7422.57,9399.59,7302.76,142.372,1619.56,6595.92,5158.58,3229.96,994.484,9146.95,2750.82
283.4,3564.62,9230.13,3602.77,9662.4,7511.54,2955.24,5366.11,7423.96,9400.98,7304.15,143.765,1620.94,6597.31,5159.98,3231.35,995.873,9148.32,2752.21
283.45,3566.01,9231.51,3604.16,9663.79,7512.93,2956.63,5367.5,7425.35,9402.37,7305.54,145.159,1622.33,6598.7,5161.38,3232.74,997.261,9149.69,2753.59
283.5,3567.41,9232.88,3605.55,9665.18,7514.31,2958.02,5368.89,7426.74,9403.76,7306.92,146.552,1623.72,6600.1,5162.78,3234.13,998.649,9151.07,2754.98
283.55,3568.8,9234.26,3606.94,9666.57,7515.7,2959.41,5370.28,7428.13,9405.15,7308.31,147.946,1625.11,6601.49,5164.18,3235.52,1000.04,9152.44,2756.37
283.6,3570.2,9235.64,3608.33,9667.96,7517.09,2960.81,5371.67,7429.52,9406.54,7309.7,149.339,1626.5,6602.88,5165.59,3236.91,1001.43,9153.81,2757.76
283.65,3571.59,9237.02,3609.71,9669.35,7518.48,2962.2,5373.06,7430.91,9407.93,7311.09,150.733,1627.88,6604.28,5166.99,3238.3,1002.81,9155.18,2759.14
283.7,3572.98,9238.4,3611.1,9670.74,7519.87,2963.59,5374.45,7432.3,9409.31,7312.48,152.126,1629.27,6605.67,5168.39,3239.68,1004.2,9156.56,2760.53
283.75,3574.38,9239.78,3612.49,9672.13,7521.26,2964.98,5375.84,7433.69,9410.7,7313.87,153.52,1630.66,6607.06,5169.79,3241.07,1005.59,9157.93,2761.92
283.8,3575.77,9241.15,3613.88,9673.52,7522.65,2966.37,5377.23,7435.08,9412.09,7315.26,154.913,1632.05,6608.46,5171.2,3242.46,1006.98,9159.3,2763.3
283.85,3577.17,9242.53,3615.27,9674.9,7524.04,2967.76,5378.63,7436.47,9413.48,7316.65,156.307,1633.44,6609.85,5172.6,3243.85,1008.37,9160.67,2764.69
283.9,3578.56,9243.91,3616.66,9676.29,7525.43,2969.15,5380.02,7437.86,9414.87,7318.04,157.7,1634.82,6611.24,5174,3245.24,1009.75,9162.05,2766.08
283.95,3579.96,9245.29,3618.05,9677.68,7526.82,2970.54,5381.41,7439.25,9416.26,7319.42,159.094,1636.21,6612.64,5175.4,3246.63,1011.14,9163.42,2767.46
284,3581.35,9246.67,3619.44,9679.07,7528.2,2971.93,5382.8,7440.64,9417.65,7320.81,160.487,1637.6,6614.03,5176.8,3248.02,1012.53,9164.79,2768.85
284.05,3582.74,9248.05,3620.83,9680.46,7529.59,2973.32,5384.19,7442.02,9419.04,7322.2,161.881,1638.99,6615.42,5178.21,3249.41,1013.92,9166.16,2770.24
284.1,3584.14,9249.42,3622.21,9681.85,7530.98,2974.71,5385.58,7443.41,9420.43,7323.59,163.274,1640.38,6616.82,5179.61,3250.8,1015.31,9167.54,2771.63
284.15,3585.53,9250.8,3623.6,9683.24,7532.37,2976.1,5386.97,7444.8,9421.81,7324.98,164.668,1641.77,6618.21,5181.01,3252.18,1016.69,9168.91,2773.01
284.2,3586.93,9252.18,3624.99,9684.63,7533.76,2977.49,5388.36,7446.19,9423.2,7326.37,166.061,1643.15,6619.61,5182.41,3253.57,1018.08,9170.28,2774.4
284.25,3588.32,9253.56,3626.38,9686.02,7535.15,2978.88,5389.75,7447.58,9424.59,7327.76,167.455,1644.54,6621,5183.82,3254.96,1019.47,9171.65,2775.79
284.3,3589.72,9254.94,3627.77,9687.41,7536.54,2980.27,5391.14,7448.97,9425.98,7329.15,168.848,1645.93,6622.39,5185.22,3256.35,1020.86,9173.03,2777.17
284.35,3591.11,9256.32,3629.16,9688.79,7537.93,2981.67,5392.53,7450.36,9427.37,7330.54,170.242,1647.32,6623.79,5186.62,3257.74,1022.25,9174.4,2778.56
284.4,3592.51,9257.69,3630.55,9690.18,7539.32,2983.06,5393.92,7451.75,9428.76,7331.92,171.635,1648.71,6625.18,5188.02,3259.13,1023.64,9175.77,2779.95
284.45,3593.9,9259.07,3631.94,9691.57,7540.71,2984.45,5395.31,7453.14,9430.15,7333.31,173.029,1650.09,6626.57,5189.42,3260.52,1025.02,9177.14,2781.33
284.5,3595.29,9260.45,3633.33,9692.96,7542.09,2985.84,5396.7,7454.53,9431.54,7334.7,174.422,1651.48,6627.97,5190.83,3261.91,1026.41,9178.52,2782.72
284.55,3596.69,9261.83,3634.71,9694.35,7543.48,2987.23,5398.09,7455.92,9432.93,7336.09,175.816,1652.87,6629.36,5192.23,3263.3,1027.8,9179.89,2784.11
284.6,3598.08,9263.21,3636.1,9695.74,7544.87,2988.62,5399.48,7457.31,9434.31,7337.48,177.209,1654.26,6630.75,5193.63,3264.68,1029.19,9181.26,2785.5
284.65,3599.48,9264.59,3637.49,9697.13,7546.26,2990.01,5400.87,7458.7,9435.7,7338.87,178.603,1655.65,6632.15,5195.03,3266.07,1030.58,9182.63,2786.88
284.7,3600.87,9265.96,3638.88,9698.52,7547.65,2991.4,5402.26,7460.09,9437.09,7340.26,179.996,1657.03,6633.54,5196.44,3267.46,1031.96,9184.01,2788.27
284.75,3602.27,9267.34,3640.27,9699.91,7549.04,2992.79,5403.65,7461.48,9438.48,7341.65,181.389,1658.42,6634.93,5197.84,3268.85,1033.35,9185.38,2789.66
284.8,3603.66,9268.72,3641.66,9701.29,7550.43,2994.18,5405.05,7462.87,9439.87,7343.04,182.783,1659.81,6636.33,5199.24,3270.24,1034.74,9186.75,2791.04
284.85,3605.05,9270.1,3643.05,9702.68,7551.82,2995.57,5406.44,7464.26,9441.26,7344.42,184.176,1661.2,6637.72,5200.64,3271.63,1036.13,9188.12,2792.43
284.9,3606.45,9271.48,3644.44,9704.07,7553.21,2996.96,5407.83,7465.65,9442.65,7345.81,185.57,1662.59,6639.12,5202.04,3273.02,1037.52,9189.5,2793.82
284.95,3607.84,9272.86,3645.83,9705.46,7554.6,2998.35,5409.22,7467.04,9444.04,7347.2,186.963,1663.98,6640.51,5203.45,3274.41,1038.9,9190.87,2795.2
285,3609.24,9274.23,3647.21,9706.85,7555.99,2999.74,5410.61,7468.43,9445.43,7348.59,188.357,1665.36,6641.9,5204.85,3275.8,1040.29,9192.24,2796.59
285.05,3610.63,9275.61,3648.6,9708.24,7557.37,3001.14,5412,7469.82,9446.81,7349.98,189.75,1666.75,6643.3,5206.25,3277.18,1041.68,9193.61,2797.98
285.1,3612.03,9276.99,3649.99,9709.63,7558.76,3002.53,5413.39,7471.2,9448.2,7351.37,191.144,1668.14,6644.69,5207.65,3278.57,1043.07,9194.99,2799.37
285.15,3613.42,9278.37,3651.38,9711.02,7560.15,3003.92,5414.78,7472.59,9449.59,7352.76,192.537,1669.53,6646.08,5209.06,3279.96,1044.46,9196.36,2800.75
285.2,3614.82,9279.75,3652.77,9712.41,7561.54,3005.31,5416.17,7473.98,9450.98,7354.15,193.931,1670.92,6647.48,5210.46,3281.35,1045.85,9197.73,2802.14
285.25,3616.21,9281.13,3654.16,9713.79,7562.93,3006.7,5417.56,7475.37,9452.37,7355.54,195.324,1672.3,6648.87,5211.86,3282.74,1047.23,9199.1,2803.53
285.3,3617.6,9282.5,3655.55,9715.18,7564.32,3008.09,5418.95,7476.76,9453.76,7356.92,196.718,1673.69,6650.26,5213.26,3284.13,1048.62,9200.48,2804.91
285.35,3619,9283.88,3656.94,9716.57,7565.71,3009.48,5420.34,7478.15,9455.15,7358.31,198.111,1675.08,6651.66,5214.66,3285.52,1050.01,9201.85,2806.3
