time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19
255.2,9703.96,9516.47,5893.34,7384.43,4211.48,575.96,770.51,3114.9,7427.66,9226.8,1365.16,4846.83,8886.03,1129.8,5714.55,3639.85,1615.62,3240.77,7260.91
255.25,9705.34,9517.85,5894.73,7385.82,4212.87,577.349,771.898,3116.29,7429.05,9228.19,1366.55,4848.22,8887.42,1131.19,5715.93,3641.25,1617.01,3242.16,7262.33
255.3,9706.73,9519.23,5896.12,7387.21,4214.26,578.738,773.287,3117.68,7430.45,9229.58,1367.95,4849.62,8888.81,1132.58,5717.3,3642.65,1618.4,3243.55,7263.76
255.35,9708.12,9520.61,5897.51,7388.6,4215.65,580.127,774.675,3119.07,7431.84,9230.97,1369.34,4851.01,8890.2,1133.97,5718.68,3644.04,1619.78,3244.94,7265.18
255.4,9709.51,9521.99,5898.9,7389.99,4217.04,581.516,776.063,3120.47,7433.23,9232.36,1370.73,4852.4,8891.59,1135.36,5720.06,3645.44,1621.17,3246.33,7266.6
255.45,9710.9,9523.37,5900.29,7391.38,4218.43,582.905,777.452,3121.86,7434.62,9233.75,1372.13,4853.79,8892.97,1136.75,5721.44,3646.84,1622.56,3247.71,7268.02
255.5,9712.29,9524.75,5901.68,7392.77,4219.82,584.293,778.84,3123.25,7436.02,9235.14,1373.52,4855.18,8894.36,1138.13,5722.81,3648.24,1623.95,3249.1,7269.45
255.55,9713.68,9526.13,5903.07,7394.16,4221.21,585.682,780.229,3124.64,7437.41,9236.53,1374.91,4856.57,8895.75,1139.52,5724.19,3649.64,1625.34,3250.49,7270.87
255.6,9715.07,9527.51,5904.46,7395.55,4222.59,587.071,781.617,3126.03,7438.8,9237.92,1376.3,4857.96,8897.14,1140.91,5725.57,3651.03,1626.73,3251.88,7272.29
255.65,9716.46,9528.89,5905.84,7396.94,4223.98,588.46,783.006,3127.42,7440.19,9239.31,1377.7,4859.35,8898.53,1142.3,5726.95,3652.43,1628.12,3253.27,7273.71
255.7,9717.85,9530.27,5907.23,7398.33,4225.37,589.849,784.394,3128.81,7441.58,9240.7,1379.09,4860.74,8899.92,1143.69,5728.32,3653.83,1629.51,3254.66,7275.14
255.75,9719.23,9531.64,5908.62,7399.72,4226.76,591.238,785.783,3130.2,7442.98,9242.09,1380.48,4862.13,8901.31,1145.08,5729.7,3655.23,1630.9,3256.05,7276.56
255.8,9720.62,9533.02,5910.01,7401.11,4228.15,592.627,787.171,3131.59,7444.37,9243.48,1381.88,4863.53,8902.7,1146.47,5731.08,3656.63,1632.28,3257.44,7277.98
255.85,9722.01,9534.4,5911.4,7402.5,4229.54,594.016,788.559,3132.98,7445.76,9244.87,1383.27,4864.92,8904.09,1147.85,5732.46,3658.03,1633.67,3258.83,7279.4
255.9,9723.4,9535.78,5912.79,7403.89,4230.93,595.405,789.948,3134.37,7447.15,9246.27,1384.66,4866.31,8905.48,1149.24,5733.83,3659.42,1635.06,3260.21,7280.83
255.95,9724.79,9537.16,5914.18,7405.28,4232.32,596.794,791.336,3135.77,7448.55,9247.66,1386.05,4867.7,8906.87,1150.63,5735.21,3660.82,1636.45,3261.6,7282.25
256,9726.18,9538.54,5915.57,7406.67,4233.71,598.183,792.725,3137.16,7449.94,9249.05,1387.45,4869.09,8908.26,1152.02,5736.59,3662.22,1637.84,3262.99,7283.67
256.05,9727.57,9539.92,5916.96,7408.06,4235.09,599.572,794.113,3138.55,7451.33,9250.44,1388.84,4870.48,8909.65,1153.41,5737.97,3663.62,1639.23,3264.38,7285.09
256.1,9728.96,9541.3,5918.34,7409.44,4236.48,600.961,795.502,3139.94,7452.72,9251.83,1390.23,4871.87,8911.04,1154.8,5739.35,3665.02,1640.62,3265.77,7286.52
256.15,9730.35,9542.68,5919.73,7410.83,4237.87,602.35,796.89,3141.33,7454.11,9253.22,1391.63,4873.26,8912.43,1156.18,5740.72,3666.41,1642.01,3267.16,7287.94
256.2,9731.74,9544.06,5921.12,7412.22,4239.26,603.739,798.279,3142.72,7455.51,9254.61,1393.02,4874.65,8913.82,1157.57,5742.1,3667.81,1643.4,3268.55,7289.36
256.25,9733.12,9545.44,5922.51,7413.61,4240.65,605.128,799.667,3144.11,7456.9,9256,1394.41,4876.04,8915.21,1158.96,5743.48,3669.21,1644.78,3269.94,7290.78
256.3,9734.51,9546.82,5923.9,7415,4242.04,606.517,801.056,3145.5,7458.29,9257.39,1395.8,4877.43,8916.6,1160.35,5744.86,3670.61,1646.17,3271.33,7292.21
256.35,9735.9,9548.19,5925.29,7416.39,4243.43,607.906,802.444,3146.89,7459.68,9258.78,1397.2,4878.83,8917.99,1161.74,5746.23,3672.01,1647.56,3272.71,7293.63
256.4,9737.29,9549.57,5926.68,7417.78,4244.82,609.295,803.832,3148.28,7461.08,9260.17,1398.59,4880.22,8919.38,1163.13,5747.61,3673.4,1648.95,3274.1,7295.05
256.45,9738.68,9550.95,5928.07,7419.17,4246.21,610.684,805.221,3149.67,7462.47,9261.56,1399.98,4881.61,8920.77,1164.52,5748.99,3674.8,1650.34,3275.49,7296.47
256.5,9740.07,9552.33,5929.46,7420.56,4247.59,612.073,806.609,3151.06,7463.86,9262.95,1401.38,4883,8922.16,1165.9,5750.37,3676.2,1651.73,3276.88,7297.9
256.55,9741.46,9553.71,5930.84,7421.95,4248.98,613.462,807.998,3152.46,7465.25,9264.34,1402.77,4884.39,8923.55,1167.29,5751.74,3677.6,1653.12,3278.27,7299.32
256.6,9742.85,9555.09,5932.23,7423.34,4250.37,614.851,809.386,3153.85,7466.64,9265.73,1404.16,4885.78,8924.94,1168.68,5753.12,3679,1654.51,3279.66,7300.74
256.65,9744.24,9556.47,5933.62,7424.73,4251.76,616.24,810.775,3155.24,7468.04,9267.13,1405.55,4887.17,8926.33,1170.07,5754.5,3680.4,1655.9,3281.05,7302.16
256.7,9745.63,9557.85,5935.01,7426.12,4253.15,617.629,812.163,3156.63,7469.43,9268.52,1406.95,4888.56,8927.72,1171.46,5755.88,3681.79,1657.28,3282.44,7303.59
256.75,9747.01,9559.23,5936.4,7427.51,4254.54,619.018,813.552,3158.02,7470.82,9269.91,1408.34,4889.95,8929.1,1172.85,5757.25,3683.19,1658.67,3283.83,7305.01
256.8,9748.4,9560.61,5937.79,7428.9,4255.93,620.407,814.94,3159.41,7472.21,9271.3,1409.73,4891.34,8930.49,1174.23,5758.63,3684.59,1660.06,3285.21,7306.43
256.85,9749.79,9561.99,5939.18,7430.29,4257.32,621.796,816.329,3160.8,7473.6,9272.69,1411.13,4892.74,8931.88,1175.62,5760.01,3685.99,1661.45,3286.6,7307.85
256.9,9751.18,9563.37,5940.57,7431.68,4258.71,623.185,817.717,3162.19,7475,9274.08,1412.52,4894.13,8933.27,1177.01,5761.39,3687.39,1662.84,3287.99,7309.28
256.95,9752.57,9564.75,5941.96,7433.07,4260.09,624.574,819.105,3163.58,7476.39,9275.47,1413.91,4895.52,8934.66,1178.4,5762.77,3688.78,1664.23,3289.38,7310.7
257,9753.96,9566.12,5943.34,7434.45,4261.48,625.963,820.494,3164.97,7477.78,9276.86,1415.3,4896.91,8936.05,1179.79,5764.14,3690.18,1665.62,3290.77,7312.12
257.05,9755.35,9567.5,5944.73,7435.84,4262.87,627.352,821.882,3166.36,7479.17,9278.25,1416.7,4898.3,8937.44,1181.18,5765.52,3691.58,1667.01,3292.16,7313.54
257.1,9756.74,9568.88,5946.12,7437.23,4264.26,628.741,823.271,3167.75,7480.57,9279.64,1418.09,4899.69,8938.83,1182.56,5766.9,3692.98,1668.4,3293.55,7314.97
257.15,9758.13,9570.26,5947.51,7438.62,4265.65,630.13,824.659,3169.15,7481.96,9281.03,1419.48,4901.08,8940.22,1183.95,5768.28,3694.38,1669.78,3294.94,7316.39
257.2,9759.52,9571.64,5948.9,7440.01,4267.04,631.519,826.048,3170.54,7483.35,9282.42,1420.88,4902.47,8941.61,1185.34,5769.65,3695.77,1671.17,3296.33,7317.81
257.25,9760.9,9573.02,5950.29,7441.4,4268.43,632.908,827.436,3171.93,7484.74,9283.81,1422.27,4903.86,8943,1186.73,5771.03,3697.17,1672.56,3297.71,7319.23
257.3,9762.29,9574.4,5951.68,7442.79,4269.82,634.297,828.825,3173.32,7486.13,9285.2,1423.66,4905.25,8944.39,1188.12,5772.41,3698.57,1673.95,3299.1,7320.66
257.35,9763.68,9575.78,5953.07,7444.18,4271.21,635.686,830.213,3174.71,7487.53,9286.6,1425.05,4906.64,8945.78,1189.51,5773.79,3699.97,1675.34,3300.49,7322.08
257.4,9765.07,9577.16,5954.46,7445.57,4272.59,637.075,831.602,3176.1,7488.92,9287.99,1426.45,4908.04,8947.17,1190.9,5775.16,3701.37,1676.73,3301.88,7323.5
257.45,9766.46,9578.54,5955.84,7446.96,4273.98,638.464,832.99,3177.49,7490.31,9289.38,1427.84,4909.43,8948.56,1192.28,5776.54,3702.77,1678.12,3303.27,7324.92
257.5,9767.85,9579.92,5957.23,7448.35,4275.37,639.853,834.379,3178.88,7491.7,9290.77,1429.23,4910.82,8949.95,1193.67,5777.92,3704.16,1679.51,3304.66,7326.35
257.55,9769.24,9581.3,5958.62,7449.74,4276.76,641.242,835.767,3180.27,7493.1,9292.16,1430.63,4912.21,8951.34,1195.06,5779.3,3705.56,1680.9,3306.05,7327.77
257.6,9770.63,9582.68,5960.01,7451.13,4278.15,642.63,837.155,3181.66,7494.49,9293.55,1432.02,4913.6,8952.73,1196.45,5780.67,3706.96,1682.28,3307.44,7329.19
257.65,9772.02,9584.05,5961.4,7452.52,4279.54,644.019,838.544,3183.05,7495.88,9294.94,1433.41,4914.99,8954.12,1197.84,5782.05,3708.36,1683.67,3308.83,7330.61
257.7,9773.41,9585.43,5962.79,7453.91,4280.93,645.408,839.932,3184.45,7497.27,9296.33,1434.8,4916.38,8955.51,1199.23,5783.43,3709.76,1685.06,3310.21,7332.04
257.75,9774.79,9586.81,5964.18,7455.3,4282.32,646.797,841.321,3185.84,7498.66,9297.72,1436.2,4917.77,8956.9,1200.61,5784.81,3711.15,1686.45,3311.6,7333.46
257.8,9776.18,9588.19,5965.57,7456.69,4283.71,648.186,842.709,3187.23,7500.06,9299.11,1437.59,4919.16,8958.29,1202,5786.19,3712.55,1687.84,3312.99,7334.88
257.85,9777.57,9589.57,5966.96,7458.07,4285.09,649.575,844.098,3188.62,7501.45,9300.5,1438.98,4920.55,8959.68,1203.39,5787.56,3713.95,1689.23,3314.38,7336.3
257.9,9778.96,9590.95,5968.34,7459.46,4286.48,650.964,845.486,3190.01,7502.84,9301.89,1440.38,4921.95,8961.07,1204.78,5788.94,3715.35,1690.62,3315.77,7337.73
257.95,9780.35,9592.33,5969.73,7460.85,4287.87,652.353,846.875,3191.4,7504.23,9303.28,1441.77,4923.34,8962.46,1206.17,5790.32,3716.75,1692.01,3317.16,7339.15
258,9781.74,9593.71,5971.12,7462.24,4289.26,653.742,848.263,3192.79,7505.63,9304.67,1443.16,4924.73,8963.85,1207.56,5791.7,3718.14,1693.4,3318.55,7340.57
258.05,9783.13,9595.09,5972.51,7463.63,4290.65,655.131,849.652,3194.18,7507.02,9306.06,1444.55,4926.12,8965.24,1208.95,5793.07,3719.54,1694.78,3319.94,7341.99
258.1,9784.52,9596.47,5973.9,7465.02,4292.04,656.52,851.04,3195.57,7508.41,9307.46,1445.95,4927.51,8966.62,1210.33,5794.45,3720.94,1696.17,3321.33,7343.42
258.15,9785.91,9597.85,5975.29,7466.41,4293.43,657.909,852.429,3196.96,7509.8,9308.85,1447.34,4928.9,8968.01,1211.72,5795.83,3722.34,1697.56,3322.71,7344.84
258.2,9787.3,9599.23,5976.68,7467.8,4294.82,659.298,853.817,3198.35,7511.19,9310.24,1448.73,4930.29,8969.4,1213.11,5797.21,3723.74,1698.95,3324.1,7346.26
258.25,9788.68,9600.61,5978.07,7469.19,4296.21,660.687,855.205,3199.74,7512.59,9311.63,1450.13,4931.68,8970.79,1214.5,5798.58,3725.14,1700.34,3325.49,7347.68
258.3,9790.07,9601.98,5979.46,7470.58,4297.59,662.076,856.594,3201.14,7513.98,9313.02,1451.52,4933.07,8972.18,1215.89,5799.96,3726.53,1701.73,3326.88,7349.11
258.35,9791.46,9603.36,5980.84,7471.97,4298.98,663.465,857.982,3202.53,7515.37,9314.41,1452.91,4934.46,8973.57,1217.28,5801.34,3727.93,1703.12,3328.27,7350.53
258.4,9792.85,9604.74,5982.23,7473.36,4300.37,664.854,859.371,3203.92,7516.76,9315.8,1454.3,4935.86,8974.96,1218.66,5802.72,3729.33,1704.51,3329.66,7351.95
258.45,9794.24,9606.12,5983.62,7474.75,4301.76,666.243,860.759,3205.31,7518.16,9317.19,1455.7,4937.25,8976.35,1220.05,5804.1,3730.73,1705.9,3331.05,7353.37
258.5,9795.63,9607.5,5985.01,7476.14,4303.15,667.632,862.148,3206.7,7519.55,9318.58,1457.09,4938.64,8977.74,1221.44,5805.47,3732.13,1707.28,3332.44,7354.8
258.55,9797.02,9608.88,5986.4,7477.53,4304.54,669.021,863.536,3208.09,7520.94,9319.97,1458.48,4940.03,8979.13,1222.83,5806.85,3733.52,1708.67,3333.83,7356.22
258.6,9798.41,9610.26,5987.79,7478.92,4305.93,670.41,864.925,3209.48,7522.33,9321.36,1459.88,4941.42,8980.52,1224.22,5808.23,3734.92,1710.06,3335.21,7357.64
258.65,9799.8,9611.64,5989.18,7480.31,4307.32,671.799,866.313,3210.87,7523.72,9322.75,1461.27,4942.81,8981.91,1225.61,5809.61,3736.32,1711.45,3336.6,7359.07
258.7,9801.19,9613.02,5990.57,7481.69,4308.71,673.188,867.702,3212.26,7525.12,9324.14,1462.66,4944.2,8983.3,1226.99,5810.98,3737.72,1712.84,3337.99,7360.49
258.75,9802.57,9614.4,5991.96,7483.08,4310.09,674.577,869.09,3213.65,7526.51,9325.53,1464.05,4945.59,8984.69,1228.38,5812.36,3739.12,1714.23,3339.38,7361.91
258.8,9803.96,9615.78,5993.34,7484.47,4311.48,675.966,870.479,3215.04,7527.9,9326.93,1465.45,4946.98,8986.08,1229.77,5813.74,3740.51,1715.62,3340.77,7363.33
258.85,9805.35,9617.16,5994.73,7485.86,4312.87,677.355,871.867,3216.44,7529.29,9328.32,1466.84,4948.37,8987.47,1231.16,5815.12,3741.91,1717.01,3342.16,7364.76
258.9,9806.74,9618.54,5996.12,7487.25,4314.26,678.744,873.255,3217.83,7530.69,9329.71,1468.23,4949.76,8988.86,1232.55,5816.49,3743.31,1718.4,3343.55,7366.18
258.95,9808.13,9619.91,5997.51,7488.64,4315.65,680.133,874.644,3219.22,7532.08,9331.1,1469.63,4951.16,8990.25,1233.94,5817.87,3744.71,1719.78,3344.94,7367.6
259,9809.52,9621.29,5998.9,7490.03,4317.04,681.522,876.032,3220.61,7533.47,9332.49,1471.02,4952.55,8991.64,1235.33,5819.25,3746.11,1721.17,3346.33,7369.02
259.05,9810.91,9622.67,6000.29,7491.42,4318.43,682.911,877.421,3222,7534.86,9333.88,1472.41,4953.94,8993.03,1236.71,5820.63,3747.51,1722.56,3347.71,7370.45
259.1,9812.3,9624.05,6001.68,7492.81,4319.82,684.3,878.809,3223.39,7536.25,9335.27,1473.8,4955.33,8994.42,1238.1,5822.01,3748.9,1723.95,3349.1,7371.87
259.15,9813.69,9625.43,6003.07,7494.2,4321.21,685.689,880.198,3224.78,7537.65,9336.66,1475.2,4956.72,8995.81,1239.49,5823.38,3750.3,1725.34,3350.49,7373.29
259.2,9815.08,9626.81,6004.46,7495.59,4322.59,687.078,881.586,3226.17,7539.04,9338.05,1476.59,4958.11,8997.2,1240.88,5824.76,3751.7,1726.73,3351.88,7374.71
259.25,9816.46,9628.19,6005.84,7496.98,4323.98,688.467,882.975,3227.56,7540.43,9339.44,1477.98,4959.5,8998.59,1242.27,5826.14,3753.1,1728.12,3353.27,7376.14
259.3,9817.85,9629.57,6007.23,7498.37,4325.37,689.856,884.363,3228.95,7541.82,9340.83,1479.38,4960.89,8999.98,1243.66,5827.52,3754.5,1729.51,3354.66,7377.56
259.35,9819.24,9630.95,6008.62,7499.76,4326.76,691.245,885.752,3230.34,7543.21,9342.22,1480.77,4962.28,9001.37,1245.04,5828.89,3755.89,1730.9,3356.05,7378.98
259.4,9820.63,9632.33,6010.01,7501.15,4328.15,692.634,887.14,3231.73,7544.61,9343.61,1482.16,4963.67,9002.75,1246.43,5830.27,3757.29,1732.28,3357.44,7380.4
259.45,9822.02,9633.71,6011.4,7502.54,4329.54,694.023,888.529,3233.13,7546,9345,1483.55,4965.07,9004.14,1247.82,5831.65,3758.69,1733.67,3358.83,7381.83
259.5,9823.41,9635.09,6012.79,7503.92,4330.93,695.412,889.917,3234.52,7547.39,9346.4,1484.95,4966.46,9005.53,1249.21,5833.03,3760.09,1735.06,3360.21,7383.25
259.55,9824.8,9636.47,6014.18,7505.31,4332.32,696.801,891.306,3235.91,7548.78,9347.79,1486.34,4967.85,9006.92,1250.6,5834.4,3761.49,1736.45,3361.6,7384.67
259.6,9826.19,9637.85,6015.57,7506.7,4333.71,698.19,892.694,3237.3,7550.18,9349.18,1487.73,4969.24,9008.31,1251.99,5835.78,3762.89,1737.84,3362.99,7386.09
259.65,9827.58,9639.22,6016.96,7508.09,4335.09,699.579,894.083,3238.69,7551.57,9350.57,1489.13,4970.63,9009.7,1253.38,5837.16,3764.28,1739.23,3364.38,7387.52
259.7,9828.97,9640.6,6018.34,7509.48,4336.48,700.968,895.471,3240.08,7552.96,9351.96,1490.52,4972.02,9011.09,1254.76,5838.54,3765.68,1740.62,3365.77,7388.94
259.75,9830.36,9641.98,6019.73,7510.87,4337.87,702.357,896.859,3241.47,7554.35,9353.35,1491.91,4973.41,9012.48,1256.15,5839.92,3767.08,1742.01,3367.16,7390.36
259.8,9831.74,9643.36,6021.12,7512.26,4339.26,703.746,898.248,3242.86,7555.74,9354.74,1493.3,4974.8,9013.87,1257.54,5841.29,3768.48,1743.4,3368.55,7391.78
259.85,9833.13,9644.74,6022.51,7513.65,4340.65,705.135,899.636,3244.25,7557.14,9356.13,1494.7,4976.19,9015.26,1258.93,5842.67,3769.88,1744.78,3369.94,7393.21
259.9,9834.52,9646.12,6023.9,7515.04,4342.04,706.524,901.025,3245.64,7558.53,9357.52,1496.09,4977.58,9016.65,1260.32,5844.05,3771.27,1746.17,3371.33,7394.63
259.95,9835.91,9647.5,6025.29,7516.43,4343.43,707.913,902.413,3247.03,7559.92,9358.91,1497.48,4978.97,9018.04,1261.71,5845.43,3772.67,1747.56,3372.71,7396.05
260,9837.3,9648.88,6026.68,7517.82,4344.82,709.302,903.802,3248.43,7561.31,9360.3,1498.88,4980.37,9019.43,1263.09,5846.8,3774.07,1748.95,3374.1,7397.47
260.05,9838.69,9650.26,6028.07,7519.21,4346.21,710.691,905.19,3249.82,7562.71,9361.69,1500.27,4981.76,9020.82,1264.48,5848.18,3775.47,1750.34,3375.49,7398.9
260.1,9840.08,9651.64,6029.46,7520.6,4347.59,712.08,906.579,3251.21,7564.1,9363.08,1501.66,4983.15,9022.21,1265.87,5849.56,3776.87,1751.73,3376.88,7400.32
260.15,9841.47,9653.02,6030.84,7521.99,4348.98,713.469,907.967,3252.6,7565.49,9364.47,1503.05,4984.54,9023.6,1267.26,5850.94,3778.26,1753.12,3378.27,7401.74
260.2,9842.86,9654.4,6032.23,7523.38,4350.37,714.858,909.356,3253.99,7566.88,9365.86,1504.45,4985.93,9024.99,1268.65,5852.32,3779.66,1754.51,3379.66,7403.16
260.25,9844.25,9655.78,6033.62,7524.77,4351.76,716.247,910.744,3255.38,7568.27,9367.26,1505.84,4987.32,9026.38,1270.04,5853.69,3781.06,1755.9,3381.05,7404.59
260.3,9845.63,9657.15,6035.01,7526.16,4353.15,717.636,912.133,3256.77,7569.67,9368.65,1507.23,4988.71,9027.77,1271.43,5855.07,3782.46,1757.28,3382.44,7406.01
260.35,9847.02,9658.53,6036.4,7527.54,4354.54,719.025,913.521,3258.16,7571.06,9370.04,1508.63,4990.1,9029.16,1272.81,5856.45,3783.86,1758.67,3383.83,7407.43
260.4,9848.41,9659.91,6037.79,7528.93,4355.93,720.414,914.91,3259.55,7572.45,9371.43,1510.02,4991.49,9030.55,1274.2,5857.83,3785.26,1760.06,3385.21,7408.85
260.45,9849.8,9661.29,6039.18,7530.32,4357.32,721.803,916.298,3260.94,7573.84,9372.82,1511.41,4992.88,9031.94,1275.59,5859.2,3786.65,1761.45,3386.6,7410.28
260.5,9851.19,9662.67,6040.57,7531.71,4358.71,723.192,917.687,3262.33,7575.24,9374.21,1512.8,4994.28,9033.33,1276.98,5860.58,3788.05,1762.84,3387.99,7411.7
260.55,9852.58,9664.05,6041.96,7533.1,4360.09,724.581,919.075,3263.72,7576.63,9375.6,1514.2,4995.67,9034.72,1278.37,5861.96,3789.45,1764.23,3389.38,7413.12
260.6,9853.97,9665.43,6043.34,7534.49,4361.48,725.97,920.463,3265.12,7578.02,9376.99,1515.59,4997.06,9036.11,1279.76,5863.34,3790.85,1765.62,3390.77,7414.54
260.65,9855.36,9666.81,6044.73,7535.88,4362.87,727.359,921.852,3266.51,7579.41,9378.38,1516.98,4998.45,9037.5,1281.14,5864.71,3792.25,1767.01,3392.16,7415.97
260.7,9856.75,9668.19,6046.12,7537.27,4364.26,728.748,923.24,3267.9,7580.8,9379.77,1518.38,4999.84,9038.88,1282.53,5866.09,3793.64,1768.4,3393.55,7417.39
260.75,9858.14,9669.57,6047.51,7538.66,4365.65,730.137,924.629,3269.29,7582.2,9381.16,1519.77,5001.23,9040.27,1283.92,5867.47,3795.04,1769.78,3394.94,7418.81
260.8,9859.52,9670.95,6048.9,7540.05,4367.04,731.526,926.017,3270.68,7583.59,9382.55,1521.16,5002.62,9041.66,1285.31,5868.85,3796.44,1771.17,3396.33,7420.24
260.85,9860.91,9672.33,6050.29,7541.44,4368.43,732.915,927.406,3272.07,7584.98,9383.94,1522.55,5004.01,9043.05,1286.7,5870.23,3797.84,1772.56,3397.71,7421.66
260.9,9862.3,9673.71,6051.68,7542.83,4369.82,734.304,928.794,3273.46,7586.37,9385.33,1523.95,5005.4,9044.44,1288.09,5871.6,3799.24,1773.95,3399.1,7423.08
260.95,9863.69,9675.09,6053.07,7544.22,4371.21,735.693,930.183,3274.85,7587.77,9386.73,1525.34,5006.79,9045.83,1289.47,5872.98,3800.63,1775.34,3400.49,7424.5
261,9865.08,9676.46,6054.46,7545.61,4372.59,737.082,931.571,3276.24,7589.16,9388.12,1526.73,5008.18,9047.22,1290.86,5874.36,3802.03,1776.73,3401.88,7425.93
261.05,9866.47,9677.84,6055.84,7547,4373.98,738.471,932.96,3277.63,7590.55,9389.51,1528.13,5009.58,9048.61,1292.25,5875.74,3803.43,1778.12,3403.27,7427.35
261.1,9867.86,9679.22,6057.23,7548.39,4375.37,739.86,934.348,3279.02,7591.94,9390.9,1529.52,5010.97,9050,1293.64,5877.11,3804.83,1779.51,3404.66,7428.77
261.15,9869.25,9680.6,6058.62,7549.77,4376.76,741.249,935.737,3280.42,7593.33,9392.29,1530.91,5012.36,9051.39,1295.03,5878.49,3806.23,1780.9,3406.05,7430.19
261.2,9870.64,9681.98,6060.01,7551.16,4378.15,742.638,937.125,3281.81,7594.73,9393.68,1532.3,5013.75,9052.78,1296.42,5879.87,3807.63,1782.28,3407.44,7431.62
261.25,9872.03,9683.36,6061.4,7552.55,4379.54,744.027,938.514,3283.2,7596.12,9395.07,1533.7,5015.14,9054.17,1297.81,5881.25,3809.02,1783.67,3408.83,7433.04
261.3,9873.41,9684.74,6062.79,7553.94,4380.93,745.416,939.902,3284.59,7597.51,9396.46,1535.09,5016.53,9055.56,1299.19,5882.63,3810.42,1785.06,3410.21,7434.46
261.35,9874.8,9686.12,6064.18,7555.33,4382.32,746.805,941.291,3285.98,7598.9,9397.85,1536.48,5017.92,9056.95,1300.58,5884,3811.82,1786.45,3411.6,7435.88
261.4,9876.19,9687.5,6065.57,7556.72,4383.71,748.194,942.679,3287.37,7600.3,9399.24,1537.88,5019.31,9058.34,1301.97,5885.38,3813.22,1787.84,3412.99,7437.31
261.45,9877.58,9688.88,6066.96,7558.11,4385.09,749.583,944.068,3288.76,7601.69,9400.63,1539.27,5020.7,9059.73,1303.36,5886.76,3814.62,1789.23,3414.38,7438.73
261.5,9878.97,9690.26,6068.34,7559.5,4386.48,750.972,945.456,3290.15,7603.08,9402.02,1540.66,5022.09,9061.12,1304.75,5888.14,3816.01,1790.62,3415.77,7440.15
261.55,9880.36,9691.64,6069.73,7560.89,4387.87,752.361,946.844,3291.54,7604.47,9403.41,1542.05,5023.49,9062.51,1306.14,5889.51,3817.41,1792.01,3417.16,7441.57
261.6,9881.75,9693.02,6071.12,7562.28,4389.26,753.75,948.233,3292.93,7605.86,9404.8,1543.45,5024.88,9063.9,1307.52,5890.89,3818.81,1793.4,3418.55,7443
261.65,9883.14,9694.4,6072.51,7563.67,4390.65,755.139,949.621,3294.32,7607.26,9406.2,1544.84,5026.27,9065.29,1308.91,5892.27,3820.21,1794.78,3419.94,7444.42
261.7,9884.53,9695.77,6073.9,7565.06,4392.04,756.528,951.01,3295.71,7608.65,9407.59,1546.23,5027.66,9066.68,1310.3,5893.65,3821.61,1796.17,3421.33,7445.84
261.75,9885.92,9697.15,6075.29,7566.45,4393.43,757.917,952.398,3297.11,7610.04,9408.98,1547.63,5029.05,9068.07,1311.69,5895.03,3823.01,1797.56,3422.71,7447.26
261.8,9887.3,9698.53,6076.68,7567.84,4394.82,759.306,953.787,3298.5,7611.43,9410.37,1549.02,5030.44,9069.46,1313.08,5896.4,3824.4,1798.95,3424.1,7448.69
261.85,9888.69,9699.91,6078.07,7569.23,4396.21,760.695,955.175,3299.89,7612.83,9411.76,1550.41,5031.83,9070.85,1314.47,5897.78,3825.8,1800.34,3425.49,7450.11
261.9,9890.08,9701.29,6079.46,7570.62,4397.59,762.084,956.564,3301.28,7614.22,9413.15,1551.8,5033.22,9072.24,1315.86,5899.16,3827.2,1801.73,3426.88,7451.53
261.95,9891.47,9702.67,6080.84,7572,4398.98,763.473,957.952,3302.67,7615.61,9414.54,1553.2,5034.61,9073.63,1317.24,5900.54,3828.6,1803.12,3428.27,7452.95
262,9892.86,9704.05,6082.23,7573.39,4400.37,764.862,959.341,3304.06,7617,9415.93,1554.59,5036,9075.01,1318.63,5901.91,3830,1804.51,3429.66,7454.38
262.05,9894.25,9705.43,6083.62,7574.78,4401.76,766.251,960.729,3305.45,7618.39,9417.32,1555.98,5037.39,9076.4,1320.02,5903.29,3831.39,1805.9,3431.05,7455.8
262.1,9895.64,9706.81,6085.01,7576.17,4403.15,767.64,962.118,3306.84,7619.79,9418.71,1557.38,5038.79,9077.79,1321.41,5904.67,3832.79,1807.28,3432.44,7457.22
262.15,9897.03,9708.19,6086.4,7577.56,4404.54,769.029,963.506,3308.23,7621.18,9420.1,1558.77,5040.18,9079.18,1322.8,5906.05,3834.19,1808.67,3433.83,7458.64
262.2,9898.42,9709.57,6087.79,7578.95,4405.93,770.418,964.895,3309.62,7622.57,9421.49,1560.16,5041.57,9080.57,1324.19,5907.43,3835.59,1810.06,3435.21,7460.07
262.25,9899.81,9710.95,6089.18,7580.34,4407.32,771.807,966.283,3311.01,7623.96,9422.88,1561.55,5042.96,9081.96,1325.57,5908.8,3836.99,1811.45,3436.6,7461.49
262.3,9901.2,9712.33,6090.57,7581.73,4408.71,773.196,967.672,3312.4,7625.36,9424.27,1562.95,5044.35,9083.35,1326.96,5910.18,3838.38,1812.84,3437.99,7462.91
262.35,9902.58,9713.71,6091.96,7583.12,4410.09,774.585,969.06,3313.8,7626.75,9425.67,1564.34,5045.74,9084.74,1328.35,5911.56,3839.78,1814.23,3439.38,7464.33
