time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
222,7414.31,6894.7,752.507,7049,2261.83,7176.73,4004.69,3626.31,5044.54,8912.37,4746.51,9157.16,1942.79,2300.22,3366.78,807.41,5578.65,8536.74,1637.95,8654.07
222.05,7415.71,6896.1,753.861,7050.39,2263.22,7178.12,4006.09,3627.7,5045.93,8913.77,4747.9,9158.55,1944.18,2301.61,3368.17,808.799,5580.04,8538.13,1639.35,8655.45
222.1,7417.1,6897.5,755.215,7051.78,2264.62,7179.51,4007.48,3629.09,5047.32,8915.16,4749.29,9159.94,1945.57,2302.99,3369.56,810.188,5581.43,8539.51,1640.75,8656.84
222.15,7418.5,6898.91,756.57,7053.18,2266.01,7180.9,4008.87,3630.47,5048.71,8916.55,4750.67,9161.33,1946.96,2304.38,3370.95,811.576,5582.82,8540.9,1642.16,8658.23
222.2,7419.9,6900.31,757.924,7054.57,2267.4,7182.29,4010.27,3631.86,5050.1,8917.94,4752.06,9162.71,1948.35,2305.77,3372.34,812.965,5584.21,8542.29,1643.56,8659.62
222.25,7421.29,6901.71,759.279,7055.96,2268.8,7183.68,4011.66,3633.25,5051.49,8919.34,4753.45,9164.1,1949.74,2307.16,3373.73,814.354,5585.6,8543.68,1644.96,8661.01
222.3,7422.69,6903.11,760.633,7057.36,2270.19,7185.07,4013.06,3634.64,5052.88,8920.73,4754.84,9165.49,1951.13,2308.55,3375.12,815.743,5586.99,8545.07,1646.36,8662.4
222.35,7424.08,6904.51,761.987,7058.75,2271.58,7186.46,4014.45,3636.03,5054.27,8922.12,4756.22,9166.88,1952.52,2309.94,3376.51,817.132,5588.38,8546.46,1647.76,8663.79
222.4,7425.48,6905.91,763.342,7060.14,2272.97,7187.84,4015.85,3637.42,5055.66,8923.51,4757.61,9168.27,1953.9,2311.33,3377.9,818.521,5589.77,8547.85,1649.16,8665.18
222.45,7426.88,6907.31,764.696,7061.53,2274.37,7189.23,4017.24,3638.81,5057.04,8924.91,4759,9169.66,1955.29,2312.72,3379.29,819.91,5591.16,8549.24,1650.56,8666.57
222.5,7428.27,6908.71,766.051,7062.93,2275.76,7190.62,4018.64,3640.2,5058.43,8926.3,4760.39,9171.05,1956.68,2314.11,3380.69,821.299,5592.55,8550.63,1651.97,8667.95
222.55,7429.67,6910.11,767.406,7064.32,2277.15,7192.01,4020.03,3641.59,5059.82,8927.69,4761.77,9172.44,1958.07,2315.49,3382.08,822.688,5593.94,8552.02,1653.37,8669.34
222.6,7431.06,6911.51,768.76,7065.71,2278.55,7193.4,4021.42,3642.97,5061.21,8929.08,4763.16,9173.83,1959.46,2316.88,3383.47,824.076,5595.33,8553.41,1654.77,8670.73
222.65,7432.46,6912.91,770.115,7067.1,2279.94,7194.79,4022.82,3644.36,5062.6,8930.48,4764.55,9175.21,1960.85,2318.27,3384.86,825.465,5596.72,8554.8,1656.17,8672.12
222.7,7433.86,6914.31,771.469,7068.5,2281.33,7196.18,4024.21,3645.75,5063.99,8931.87,4765.94,9176.6,1962.24,2319.66,3386.25,826.854,5598.11,8556.19,1657.57,8673.51
222.75,7435.25,6915.71,772.824,7069.89,2282.73,7197.57,4025.61,3647.14,5065.38,8933.26,4767.32,9177.99,1963.63,2321.05,3387.64,828.243,5599.5,8557.58,1658.97,8674.9
222.8,7436.65,6917.11,774.179,7071.28,2284.12,7198.96,4027,3648.53,5066.77,8934.65,4768.71,9179.38,1965.02,2322.44,3389.03,829.632,5600.89,8558.96,1660.38,8676.29
222.85,7438.04,6918.51,775.533,7072.67,2285.51,7200.34,4028.4,3649.92,5068.16,8936.05,4770.1,9180.77,1966.4,2323.83,3390.42,831.021,5602.28,8560.35,1661.78,8677.68
222.9,7439.44,6919.91,776.888,7074.07,2286.91,7201.73,4029.79,3651.31,5069.54,8937.44,4771.49,9182.16,1967.79,2325.22,3391.81,832.41,5603.67,8561.74,1663.18,8679.07
222.95,7440.84,6921.31,778.243,7075.46,2288.3,7203.12,4031.19,3652.7,5070.93,8938.83,4772.87,9183.55,1969.18,2326.61,3393.2,833.799,5605.06,8563.13,1664.58,8680.45
223,7442.23,6922.71,779.598,7076.85,2289.69,7204.51,4032.58,3654.09,5072.32,8940.22,4774.26,9184.94,1970.57,2327.99,3394.59,835.188,5606.45,8564.52,1665.98,8681.84
223.05,7443.63,6924.11,780.953,7078.24,2291.09,7205.9,4033.97,3655.47,5073.71,8941.62,4775.65,9186.33,1971.96,2329.38,3395.98,836.576,5607.84,8565.91,1667.38,8683.23
223.1,7445.03,6925.51,782.307,7079.64,2292.48,7207.29,4035.37,3656.86,5075.1,8943.01,4777.03,9187.71,1973.35,2330.77,3397.37,837.965,5609.23,8567.3,1668.78,8684.62
223.15,7446.42,6926.91,783.662,7081.03,2293.87,7208.68,4036.76,3658.25,5076.49,8944.4,4778.42,9189.1,1974.74,2332.16,3398.77,839.354,5610.62,8568.69,1670.19,8686.01
223.2,7447.82,6928.31,785.017,7082.42,2295.26,7210.07,4038.16,3659.64,5077.88,8945.79,4779.81,9190.49,1976.13,2333.55,3400.16,840.743,5612.01,8570.08,1671.59,8687.4
223.25,7449.21,6929.71,786.372,7083.81,2296.66,7211.46,4039.55,3661.03,5079.27,8947.19,4781.2,9191.88,1977.52,2334.94,3401.55,842.132,5613.4,8571.47,1672.99,8688.79
223.3,7450.61,6931.11,787.727,7085.21,2298.05,7212.84,4040.95,3662.42,5080.66,8948.58,4782.58,9193.27,1978.9,2336.33,3402.94,843.521,5614.79,8572.86,1674.39,8690.18
223.35,7452.01,6932.52,789.082,7086.6,2299.44,7214.23,4042.34,3663.81,5082.04,8949.97,4783.97,9194.66,1980.29,2337.72,3404.33,844.91,5616.18,8574.25,1675.79,8691.57
223.4,7453.4,6933.92,790.437,7087.99,2300.84,7215.62,4043.74,3665.2,5083.43,8951.36,4785.36,9196.05,1981.68,2339.11,3405.72,846.299,5617.57,8575.64,1677.19,8692.95
223.45,7454.8,6935.32,791.792,7089.38,2302.23,7217.01,4045.13,3666.59,5084.82,8952.76,4786.75,9197.44,1983.07,2340.49,3407.11,847.688,5618.96,8577.03,1678.59,8694.34
223.5,7456.19,6936.72,793.147,7090.78,2303.62,7218.4,4046.53,3667.97,5086.21,8954.15,4788.13,9198.83,1984.46,2341.88,3408.5,849.076,5620.35,8578.42,1680,8695.73
223.55,7457.59,6938.12,794.502,7092.17,2305.02,7219.79,4047.92,3669.36,5087.6,8955.54,4789.52,9200.21,1985.85,2343.27,3409.89,850.465,5621.74,8579.8,1681.4,8697.12
223.6,7458.99,6939.52,795.857,7093.56,2306.41,7221.18,4049.31,3670.75,5088.99,8956.93,4790.91,9201.6,1987.24,2344.66,3411.28,851.854,5623.14,8581.19,1682.8,8698.51
223.65,7460.38,6940.92,797.212,7094.95,2307.8,7222.57,4050.71,3672.14,5090.38,8958.33,4792.3,9202.99,1988.63,2346.05,3412.67,853.243,5624.53,8582.58,1684.2,8699.9
223.7,7461.78,6942.32,798.568,7096.35,2309.2,7223.96,4052.1,3673.53,5091.77,8959.72,4793.68,9204.38,1990.02,2347.44,3414.06,854.632,5625.92,8583.97,1685.6,8701.29
223.75,7463.18,6943.72,799.923,7097.74,2310.59,7225.34,4053.5,3674.92,5093.16,8961.11,4795.07,9205.77,1991.4,2348.83,3415.45,856.021,5627.31,8585.36,1687,8702.68
223.8,7464.57,6945.12,801.278,7099.13,2311.98,7226.73,4054.89,3676.31,5094.54,8962.5,4796.46,9207.16,1992.79,2350.22,3416.85,857.41,5628.7,8586.75,1688.4,8704.07
223.85,7465.97,6946.52,802.633,7100.53,2313.38,7228.12,4056.29,3677.7,5095.93,8963.9,4797.85,9208.55,1994.18,2351.61,3418.24,858.799,5630.09,8588.14,1689.81,8705.45
223.9,7467.36,6947.92,803.988,7101.92,2314.77,7229.51,4057.68,3679.09,5097.32,8965.29,4799.23,9209.94,1995.57,2352.99,3419.63,860.188,5631.48,8589.53,1691.21,8706.84
223.95,7468.76,6949.32,805.344,7103.31,2316.16,7230.9,4059.08,3680.47,5098.71,8966.68,4800.62,9211.33,1996.96,2354.38,3421.02,861.576,5632.87,8590.92,1692.61,8708.23
224,7470.16,6950.72,806.699,7104.7,2317.55,7232.29,4060.47,3681.86,5100.1,8968.07,4802.01,9212.71,1998.35,2355.77,3422.41,862.965,5634.26,8592.31,1694.01,8709.62
224.05,7471.55,6952.12,808.054,7106.1,2318.95,7233.68,4061.86,3683.25,5101.49,8969.47,4803.4,9214.1,1999.74,2357.16,3423.8,864.354,5635.65,8593.7,1695.41,8711.01
224.1,7472.95,6953.52,809.41,7107.49,2320.34,7235.07,4063.26,3684.64,5102.88,8970.86,4804.78,9215.49,2001.13,2358.55,3425.19,865.743,5637.04,8595.09,1696.81,8712.4
224.15,7474.34,6954.92,810.765,7108.88,2321.73,7236.46,4064.65,3686.03,5104.27,8972.25,4806.17,9216.88,2002.52,2359.94,3426.58,867.132,5638.43,8596.48,1698.21,8713.79
224.2,7475.74,6956.32,812.12,7110.27,2323.13,7237.84,4066.05,3687.42,5105.66,8973.64,4807.56,9218.27,2003.9,2361.33,3427.97,868.521,5639.82,8597.87,1699.62,8715.18
224.25,7477.14,6957.72,813.476,7111.67,2324.52,7239.23,4067.44,3688.81,5107.04,8975.04,4808.95,9219.66,2005.29,2362.72,3429.36,869.91,5641.21,8599.25,1701.02,8716.57
224.3,7478.53,6959.12,814.831,7113.06,2325.91,7240.62,4068.84,3690.2,5108.43,8976.43,4810.33,9221.05,2006.68,2364.11,3430.75,871.299,5642.6,8600.64,1702.42,8717.95
224.35,7479.93,6960.52,816.187,7114.45,2327.31,7242.01,4070.23,3691.59,5109.82,8977.82,4811.72,9222.44,2008.07,2365.49,3432.14,872.688,5643.99,8602.03,1703.82,8719.34
224.4,7481.32,6961.92,817.542,7115.84,2328.7,7243.4,4071.63,3692.97,5111.21,8979.21,4813.11,9223.82,2009.46,2366.88,3433.53,874.076,5645.38,8603.42,1705.22,8720.73
224.45,7482.72,6963.32,818.898,7117.24,2330.09,7244.79,4073.02,3694.36,5112.6,8980.61,4814.49,9225.21,2010.85,2368.27,3434.93,875.465,5646.77,8604.81,1706.62,8722.12
224.5,7484.12,6964.73,820.253,7118.63,2331.49,7246.18,4074.41,3695.75,5113.99,8982,4815.88,9226.6,2012.24,2369.66,3436.32,876.854,5648.16,8606.2,1708.02,8723.51
224.55,7485.51,6966.13,821.609,7120.02,2332.88,7247.57,4075.81,3697.14,5115.38,8983.39,4817.27,9227.99,2013.63,2371.05,3437.71,878.243,5649.55,8607.59,1709.43,8724.9
224.6,7486.91,6967.53,822.964,7121.41,2334.27,7248.96,4077.2,3698.53,5116.77,8984.78,4818.66,9229.38,2015.02,2372.44,3439.1,879.632,5650.94,8608.98,1710.83,8726.29
224.65,7488.31,6968.93,824.32,7122.81,2335.67,7250.34,4078.6,3699.92,5118.16,8986.18,4820.04,9230.77,2016.4,2373.83,3440.49,881.021,5652.33,8610.37,1712.23,8727.68
224.7,7489.7,6970.33,825.675,7124.2,2337.06,7251.73,4079.99,3701.31,5119.54,8987.57,4821.43,9232.16,2017.79,2375.22,3441.88,882.41,5653.72,8611.76,1713.63,8729.07
224.75,7491.1,6971.73,827.031,7125.59,2338.45,7253.12,4081.39,3702.7,5120.93,8988.96,4822.82,9233.55,2019.18,2376.61,3443.27,883.799,5655.11,8613.15,1715.03,8730.45
224.8,7492.49,6973.13,828.387,7126.98,2339.84,7254.51,4082.78,3704.09,5122.32,8990.35,4824.21,9234.94,2020.57,2377.99,3444.66,885.188,5656.5,8614.54,1716.43,8731.84
224.85,7493.89,6974.53,829.742,7128.38,2341.24,7255.9,4084.18,3705.47,5123.71,8991.75,4825.59,9236.32,2021.96,2379.38,3446.05,886.576,5657.89,8615.93,1717.83,8733.23
224.9,7495.29,6975.93,831.098,7129.77,2342.63,7257.29,4085.57,3706.86,5125.1,8993.14,4826.98,9237.71,2023.35,2380.77,3447.44,887.965,5659.28,8617.32,1719.24,8734.62
224.95,7496.68,6977.33,832.454,7131.16,2344.02,7258.68,4086.97,3708.25,5126.49,8994.53,4828.37,9239.1,2024.74,2382.16,3448.83,889.354,5660.67,8618.7,1720.64,8736.01
225,7498.08,6978.73,833.809,7132.55,2345.42,7260.07,4088.36,3709.64,5127.88,8995.92,4829.76,9240.49,2026.13,2383.55,3450.22,890.743,5662.06,8620.09,1722.04,8737.4
225.05,7499.47,6980.13,835.165,7133.95,2346.81,7261.46,4089.75,3711.03,5129.27,8997.32,4831.14,9241.88,2027.52,2384.94,3451.61,892.132,5663.45,8621.48,1723.44,8738.79
225.1,7500.87,6981.53,836.521,7135.34,2348.2,7262.84,4091.15,3712.42,5130.66,8998.71,4832.53,9243.27,2028.9,2386.33,3453.01,893.521,5664.84,8622.87,1724.84,8740.18
225.15,7502.27,6982.93,837.877,7136.73,2349.6,7264.23,4092.54,3713.81,5132.04,9000.1,4833.92,9244.66,2030.29,2387.72,3454.4,894.91,5666.23,8624.26,1726.24,8741.57
225.2,7503.66,6984.33,839.233,7138.12,2350.99,7265.62,4093.94,3715.2,5133.43,9001.49,4835.31,9246.05,2031.68,2389.11,3455.79,896.299,5667.62,8625.65,1727.64,8742.95
225.25,7505.06,6985.73,840.589,7139.52,2352.38,7267.01,4095.33,3716.59,5134.82,9002.89,4836.69,9247.44,2033.07,2390.49,3457.18,897.688,5669.01,8627.04,1729.05,8744.34
225.3,7506.45,6987.13,841.944,7140.91,2353.78,7268.4,4096.73,3717.97,5136.21,9004.28,4838.08,9248.82,2034.46,2391.88,3458.57,899.076,5670.4,8628.43,1730.45,8745.73
225.35,7507.85,6988.53,843.3,7142.3,2355.17,7269.79,4098.12,3719.36,5137.6,9005.67,4839.47,9250.21,2035.85,2393.27,3459.96,900.465,5671.79,8629.82,1731.85,8747.12
225.4,7509.25,6989.93,844.656,7143.7,2356.56,7271.18,4099.52,3720.75,5138.99,9007.06,4840.86,9251.6,2037.24,2394.66,3461.35,901.854,5673.18,8631.21,1733.25,8748.51
225.45,7510.64,6991.33,846.012,7145.09,2357.96,7272.57,4100.91,3722.14,5140.38,9008.46,4842.24,9252.99,2038.63,2396.05,3462.74,903.243,5674.57,8632.6,1734.65,8749.9
225.5,7512.04,6992.73,847.368,7146.48,2359.35,7273.96,4102.3,3723.53,5141.77,9009.85,4843.63,9254.38,2040.02,2397.44,3464.13,904.632,5675.96,8633.99,1736.05,8751.29
225.55,7513.44,6994.13,848.724,7147.87,2360.74,7275.34,4103.7,3724.92,5143.16,9011.24,4845.02,9255.77,2041.4,2398.83,3465.52,906.021,5677.35,8635.38,1737.46,8752.68
225.6,7514.83,6995.53,850.08,7149.27,2362.13,7276.73,4105.09,3726.31,5144.54,9012.63,4846.41,9257.16,2042.79,2400.22,3466.91,907.41,5678.74,8636.77,1738.86,8754.07
225.65,7516.23,6996.94,851.436,7150.66,2363.53,7278.12,4106.49,3727.7,5145.93,9014.03,4847.79,9258.55,2044.18,2401.61,3468.3,908.799,5680.13,8638.16,1740.26,8755.45
225.7,7517.62,6998.34,852.792,7152.05,2364.92,7279.51,4107.88,3729.09,5147.32,9015.42,4849.18,9259.94,2045.57,2402.99,3469.69,910.188,5681.52,8639.54,1741.66,8756.84
225.75,7519.02,6999.74,854.148,7153.44,2366.31,7280.9,4109.28,3730.47,5148.71,9016.81,4850.57,9261.32,2046.96,2404.38,3471.08,911.576,5682.91,8640.93,1743.06,8758.23
225.8,7520.42,7001.14,855.504,7154.84,2367.71,7282.29,4110.67,3731.86,5150.1,9018.2,4851.95,9262.71,2048.35,2405.77,3472.48,912.965,5684.3,8642.32,1744.46,8759.62
225.85,7521.81,7002.54,856.86,7156.23,2369.1,7283.68,4112.07,3733.25,5151.49,9019.6,4853.34,9264.1,2049.74,2407.16,3473.87,914.354,5685.69,8643.71,1745.86,8761.01
225.9,7523.21,7003.94,858.217,7157.62,2370.49,7285.07,4113.46,3734.64,5152.88,9020.99,4854.73,9265.49,2051.13,2408.55,3475.26,915.743,5687.08,8645.1,1747.27,8762.4
225.95,7524.6,7005.34,859.573,7159.01,2371.89,7286.46,4114.85,3736.03,5154.27,9022.38,4856.12,9266.88,2052.52,2409.94,3476.65,917.132,5688.47,8646.49,1748.67,8763.79
226,7526,7006.74,860.929,7160.41,2373.28,7287.84,4116.25,3737.42,5155.66,9023.77,4857.5,9268.27,2053.9,2411.33,3478.04,918.521,5689.86,8647.88,1750.07,8765.18
226.05,7527.4,7008.14,862.285,7161.8,2374.67,7289.23,4117.64,3738.81,5157.04,9025.17,4858.89,9269.66,2055.29,2412.72,3479.43,919.91,5691.25,8649.27,1751.47,8766.57
226.1,7528.79,7009.54,863.641,7163.19,2376.07,7290.62,4119.04,3740.2,5158.43,9026.56,4860.28,9271.05,2056.68,2414.11,3480.82,921.299,5692.64,8650.66,1752.87,8767.95
226.15,7530.19,7010.94,864.998,7164.58,2377.46,7292.01,4120.43,3741.59,5159.82,9027.95,4861.67,9272.44,2058.07,2415.49,3482.21,922.688,5694.03,8652.05,1754.27,8769.34
226.2,7531.59,7012.34,866.354,7165.98,2378.85,7293.4,4121.83,3742.97,5161.21,9029.34,4863.05,9273.82,2059.46,2416.88,3483.6,924.076,5695.42,8653.44,1755.67,8770.73
226.25,7532.98,7013.74,867.71,7167.37,2380.24,7294.79,4123.22,3744.36,5162.6,9030.74,4864.44,9275.21,2060.85,2418.27,3484.99,925.465,5696.81,8654.83,1757.08,8772.12
226.3,7534.38,7015.14,869.066,7168.76,2381.64,7296.18,4124.62,3745.75,5163.99,9032.13,4865.83,9276.6,2062.24,2419.66,3486.38,926.854,5698.2,8656.22,1758.48,8773.51
226.35,7535.77,7016.54,870.423,7170.15,2383.03,7297.57,4126.01,3747.14,5165.38,9033.52,4867.22,9277.99,2063.63,2421.05,3487.77,928.243,5699.59,8657.61,1759.88,8774.9
226.4,7537.17,7017.94,871.779,7171.55,2384.42,7298.96,4127.41,3748.53,5166.77,9034.91,4868.6,9279.38,2065.02,2422.44,3489.16,929.632,5700.98,8658.99,1761.28,8776.29
226.45,7538.57,7019.34,873.135,7172.94,2385.82,7300.34,4128.8,3749.92,5168.16,9036.31,4869.99,9280.77,2066.4,2423.83,3490.56,931.021,5702.37,8660.38,1762.68,8777.68
226.5,7539.96,7020.74,874.492,7174.33,2387.21,7301.73,4130.19,3751.31,5169.54,9037.7,4871.38,9282.16,2067.79,2425.22,3491.95,932.41,5703.76,8661.77,1764.08,8779.07
226.55,7541.36,7022.14,875.848,7175.72,2388.6,7303.12,4131.59,3752.7,5170.93,9039.09,4872.77,9283.55,2069.18,2426.61,3493.34,933.799,5705.15,8663.16,1765.48,8780.45
226.6,7542.75,7023.54,877.205,7177.12,2390,7304.51,4132.98,3754.09,5172.32,9040.48,4874.15,9284.94,2070.57,2427.99,3494.73,935.188,5706.54,8664.55,1766.89,8781.84
226.65,7544.15,7024.94,878.561,7178.51,2391.39,7305.9,4134.38,3755.47,5173.71,9041.88,4875.54,9286.32,2071.96,2429.38,3496.12,936.576,5707.93,8665.94,1768.29,8783.23
226.7,7545.55,7026.34,879.918,7179.9,2392.78,7307.29,4135.77,3756.86,5175.1,9043.27,4876.93,9287.71,2073.35,2430.77,3497.51,937.965,5709.32,8667.33,1769.69,8784.62
226.75,7546.94,7027.74,881.274,7181.3,2394.18,7308.68,4137.17,3758.25,5176.49,9044.66,4878.32,9289.1,2074.74,2432.16,3498.9,939.354,5710.71,8668.72,1771.09,8786.01
226.8,7548.34,7029.15,882.63,7182.69,2395.57,7310.07,4138.56,3759.64,5177.88,9046.05,4879.7,9290.49,2076.13,2433.55,3500.29,940.743,5712.1,8670.11,1772.49,8787.4
226.85,7549.73,7030.55,883.987,7184.08,2396.96,7311.46,4139.96,3761.03,5179.27,9047.45,4881.09,9291.88,2077.52,2434.94,3501.68,942.132,5713.49,8671.5,1773.89,8788.79
226.9,7551.13,7031.95,885.344,7185.47,2398.36,7312.84,4141.35,3762.42,5180.66,9048.84,4882.48,9293.27,2078.9,2436.33,3503.07,943.521,5714.88,8672.89,1775.29,8790.18
226.95,7552.53,7033.35,886.7,7186.87,2399.75,7314.23,4142.74,3763.81,5182.04,9050.23,4883.87,9294.66,2080.29,2437.72,3504.46,944.91,5716.27,8674.28,1776.7,8791.57
227,7553.92,7034.75,888.057,7188.26,2401.14,7315.62,4144.14,3765.2,5183.43,9051.62,4885.25,9296.05,2081.68,2439.11,3505.85,946.299,5717.66,8675.67,1778.1,8792.95
227.05,7555.32,7036.15,889.413,7189.65,2402.53,7317.01,4145.53,3766.59,5184.82,9053.02,4886.64,9297.43,2083.07,2440.49,3507.24,947.688,5719.05,8677.06,1779.5,8794.34
227.1,7556.72,7037.55,890.77,7191.04,2403.93,7318.4,4146.93,3767.97,5186.21,9054.41,4888.03,9298.82,2084.46,2441.88,3508.64,949.076,5720.44,8678.45,1780.9,8795.73
227.15,7558.11,7038.95,892.127,7192.44,2405.32,7319.79,4148.32,3769.36,5187.6,9055.8,4889.42,9300.21,2085.85,2443.27,3510.03,950.465,5721.83,8679.83,1782.3,8797.12
227.2,7559.51,7040.35,893.483,7193.83,2406.71,7321.18,4149.72,3770.75,5188.99,9057.19,4890.8,9301.6,2087.24,2444.66,3511.42,951.854,5723.22,8681.22,1783.7,8798.51
227.25,7560.9,7041.75,894.84,7195.22,2408.11,7322.57,4151.11,3772.14,5190.38,9058.59,4892.19,9302.99,2088.63,2446.05,3512.81,953.243,5724.61,8682.61,1785.1,8799.9
227.3,7562.3,7043.15,896.197,7196.61,2409.5,7323.96,4152.51,3773.53,5191.77,9059.98,4893.58,9304.38,2090.02,2447.44,3514.2,954.632,5726,8684,1786.51,8801.29
227.35,7563.7,7044.55,897.553,7198.01,2410.89,7325.34,4153.9,3774.92,5193.16,9061.37,4894.96,9305.77,2091.4,2448.83,3515.59,956.021,5727.39,8685.39,1787.91,8802.68
227.4,7565.09,7045.95,898.91,7199.4,2412.29,7326.73,4155.3,3776.31,5194.54,9062.76,4896.35,9307.16,2092.79,2450.22,3516.98,957.41,5728.78,8686.78,1789.31,8804.07
227.45,7566.49,7047.35,900.267,7200.79,2413.68,7328.12,4156.69,3777.7,5195.93,9064.16,4897.74,9308.55,2094.18,2451.61,3518.37,958.799,5730.17,8688.17,1790.71,8805.45
227.5,7567.88,7048.75,901.624,7202.18,2415.07,7329.51,4158.08,3779.09,5197.32,9065.55,4899.13,9309.93,2095.57,2452.99,3519.76,960.188,5731.56,8689.56,1792.11,8806.84
227.55,7569.28,7050.15,902.98,7203.58,2416.47,7330.9,4159.48,3780.47,5198.71,9066.94,4900.51,9311.32,2096.96,2454.38,3521.15,961.576,5732.95,8690.95,1793.51,8808.23
227.6,7570.68,7051.55,904.337,7204.97,2417.86,7332.29,4160.87,3781.86,5200.1,9068.33,4901.9,9312.71,2098.35,2455.77,3522.54,962.965,5734.34,8692.34,1794.92,8809.62
227.65,7572.07,7052.95,905.694,7206.36,2419.25,7333.68,4162.27,3783.25,5201.49,9069.73,4903.29,9314.1,2099.74,2457.16,3523.93,964.354,5735.73,8693.73,1796.32,8811.01
227.7,7573.47,7054.35,907.051,7207.75,2420.64,7335.07,4163.66,3784.64,5202.88,9071.12,4904.68,9315.49,2101.13,2458.55,3525.32,965.743,5737.12,8695.12,1797.72,8812.4
227.75,7574.87,7055.75,908.408,7209.15,2422.04,7336.46,4165.06,3786.03,5204.27,9072.51,4906.06,9316.88,2102.52,2459.94,3526.72,967.132,5738.51,8696.51,1799.12,8813.79
227.8,7576.26,7057.15,909.765,7210.54,2423.43,7337.84,4166.45,3787.42,5205.66,9073.9,4907.45,9318.27,2103.9,2461.33,3528.11,968.521,5739.9,8697.9,1800.52,8815.18
227.85,7577.66,7058.55,911.122,7211.93,2424.82,7339.23,4167.85,3788.81,5207.04,9075.3,4908.84,9319.66,2105.29,2462.72,3529.5,969.91,5741.29,8699.28,1801.92,8816.57
227.9,7579.05,7059.96,912.478,7213.33,2426.22,7340.62,4169.24,3790.2,5208.43,9076.69,4910.23,9321.05,2106.68,2464.11,3530.89,971.299,5742.68,8700.67,1803.32,8817.95
227.95,7580.45,7061.36,913.835,7214.72,2427.61,7342.01,4170.63,3791.59,5209.82,9078.08,4911.61,9322.43,2108.07,2465.49,3532.28,972.688,5744.07,8702.06,1804.73,8819.34
228,7581.85,7062.76,915.192,7216.11,2429,7343.4,4172.03,3792.97,5211.21,9079.47,4913,9323.82,2109.46,2466.88,3533.67,974.076,5745.46,8703.45,1806.13,8820.73
228.05,7583.24,7064.16,916.549,7217.5,2430.4,7344.79,4173.42,3794.36,5212.6,9080.87,4914.39,9325.21,2110.85,2468.27,3535.06,975.465,5746.85,8704.84,1807.53,8822.12
228.1,7584.64,7065.56,917.906,7218.9,2431.79,7346.18,4174.82,3795.75,5213.99,9082.26,4915.78,9326.6,2112.24,2469.66,3536.45,976.854,5748.24,8706.23,1808.93,8823.51
228.15,7586.03,7066.96,919.263,7220.29,2433.18,7347.57,4176.21,3797.14,5215.38,9083.65,4917.16,9327.99,2113.63,2471.05,3537.84,978.243,5749.63,8707.62,1810.33,8824.9
228.2,7587.43,7068.36,920.62,7221.68,2434.58,7348.96,4177.61,3798.53,5216.77,9085.04,4918.55,9329.38,2115.02,2472.44,3539.23,979.632,5751.02,8709.01,1811.73,8826.29
228.25,7588.83,7069.76,921.977,7223.07,2435.97,7350.34,4179,3799.92,5218.16,9086.43,4919.94,9330.77,2116.4,2473.83,3540.62,981.021,5752.41,8710.4,1813.13,8827.68
228.3,7590.22,7071.16,923.335,7224.47,2437.36,7351.73,4180.4,3801.31,5219.54,9087.83,4921.33,9332.16,2117.79,2475.22,3542.01,982.41,5753.81,8711.79,1814.54,8829.07
228.35,7591.62,7072.56,924.692,7225.86,2438.75,7353.12,4181.79,3802.7,5220.93,9089.22,4922.71,9333.55,2119.18,2476.61,3543.4,983.799,5755.2,8713.18,1815.94,8830.45
228.4,7593.01,7073.96,926.049,7227.25,2440.15,7354.51,4183.19,3804.09,5222.32,9090.61,4924.1,9334.93,2120.57,2477.99,3544.79,985.188,5756.59,8714.57,1817.34,8831.84
228.45,7594.41,7075.36,927.406,7228.64,2441.54,7355.9,4184.58,3805.47,5223.71,9092,4925.49,9336.32,2121.96,2479.38,3546.19,986.576,5757.98,8715.96,1818.74,8833.23
228.5,7595.81,7076.76,928.763,7230.04,2442.93,7357.29,4185.97,3806.86,5225.1,9093.4,4926.88,9337.71,2123.35,2480.77,3547.58,987.965,5759.37,8717.35,1820.14,8834.62
228.55,7597.2,7078.16,930.12,7231.43,2444.33,7358.68,4187.37,3808.25,5226.49,9094.79,4928.26,9339.1,2124.74,2482.16,3548.97,989.354,5760.76,8718.74,1821.54,8836.01
228.6,7598.6,7079.56,931.477,7232.82,2445.72,7360.07,4188.76,3809.64,5227.88,9096.18,4929.65,9340.49,2126.13,2483.55,3550.36,990.743,5762.15,8720.12,1822.94,8837.4
228.65,7600,7080.96,932.835,7234.21,2447.11,7361.46,4190.16,3811.03,5229.27,9097.57,4931.04,9341.88,2127.52,2484.94,3551.75,992.132,5763.54,8721.51,1824.35,8838.79
228.7,7601.39,7082.36,934.192,7235.61,2448.51,7362.84,4191.55,3812.42,5230.66,9098.97,4932.43,9343.27,2128.9,2486.33,3553.14,993.521,5764.93,8722.9,1825.75,8840.18
228.75,7602.79,7083.76,935.549,7237,2449.9,7364.23,4192.95,3813.81,5232.04,9100.36,4933.81,9344.66,2130.29,2487.72,3554.53,994.91,5766.32,8724.29,1827.15,8841.57
228.8,7604.18,7085.16,936.906,7238.39,2451.29,7365.62,4194.34,3815.2,5233.43,9101.75,4935.2,9346.05,2131.68,2489.11,3555.92,996.299,5767.71,8725.68,1828.55,8842.95
